,kappa_values,etaplus_values
6530,2,0.005555555555555556
6531,12,0.11666666666666667
6532,1,0.005555555555555556
6533,5,0.005555555555555556
6534,3,0.08333333333333333
6535,1,0.016666666666666666
6536,1,0.005555555555555556
6537,1,0.044444444444444446
6538,3,0.005555555555555556
6539,14,0.20555555555555555
6540,1,0.03333333333333333
6541,4,0.016666666666666666
6542,6,0.1
6543,7,0.05
6544,3,0.03333333333333333
6545,1,0.06666666666666667
6546,2,0.044444444444444446
6547,1,0.005555555555555556
6548,5,0.016666666666666666
6549,1,0.027777777777777776
6550,3,0.03333333333333333
6551,3,0.022222222222222223
6552,12,0.044444444444444446
6553,1,0.005555555555555556
6554,1,0.005555555555555556
6555,1,0.005555555555555556
6556,1,0.005555555555555556
6557,6,0.05555555555555555
6558,9,0.044444444444444446
6559,4,0.005555555555555556
6560,9,0.005555555555555556
6561,3,0.016666666666666666
6562,5,0.03333333333333333
6563,8,0.027777777777777776
6564,2,0.005555555555555556
6565,12,0.1
6566,1,0.005555555555555556
6567,3,0.005555555555555556
6568,6,0.044444444444444446
6569,1,0.005555555555555556
6570,1,0.005555555555555556
6571,7,0.011111111111111112
6572,4,0.027777777777777776
6573,6,0.027777777777777776
6574,1,0.005555555555555556
6575,5,0.016666666666666666
6576,1,0.07222222222222222
6577,9,0.022222222222222223
6578,4,0.005555555555555556
6579,1,0.011111111111111112
6580,6,0.016666666666666666
6581,2,0.016666666666666666
6582,1,0.016666666666666666
6583,3,0.011111111111111112
6584,1,0.005555555555555556
6585,2,0.005555555555555556
6586,6,0.005555555555555556
6587,5,0.005555555555555556
6588,2,0.011111111111111112
6589,1,0.005555555555555556
6590,7,0.022222222222222223
6591,4,0.016666666666666666
6592,5,0.03888888888888889
6593,2,0.011111111111111112
6594,3,0.25
6595,2,0.011111111111111112
6596,2,0.03888888888888889
6597,2,0.005555555555555556
6598,8,0.03333333333333333
6599,1,0.016666666666666666
6600,1,0.13333333333333333
6601,5,0.022222222222222223
6602,6,0.011111111111111112
6603,4,0.027777777777777776
6604,7,0.005555555555555556
6605,3,0.005555555555555556
6606,2,0.03888888888888889
6607,1,0.044444444444444446
6608,1,0.011111111111111112
6609,20,0.044444444444444446
6610,5,0.022222222222222223
6611,1,0.005555555555555556
6612,2,0.011111111111111112
6613,3,0.027777777777777776
6614,1,0.016666666666666666
6615,1,0.016666666666666666
6616,2,0.044444444444444446
6617,6,0.03333333333333333
6618,6,0.08888888888888889
6619,5,0.07777777777777778
6620,4,0.03888888888888889
6621,7,0.016666666666666666
6622,2,0.016666666666666666
6623,4,0.022222222222222223
6624,4,0.016666666666666666
6625,8,0.011111111111111112
6626,4,0.027777777777777776
6627,17,0.08333333333333333
6628,1,0.016666666666666666
6629,6,0.016666666666666666
6630,4,0.027777777777777776
6631,1,0.005555555555555556
6632,2,0.005555555555555556
6633,2,0.03333333333333333
6634,3,0.06111111111111111
6635,1,0.016666666666666666
6636,7,0.016666666666666666
6637,6,0.022222222222222223
6638,3,0.011111111111111112
6639,2,0.011111111111111112
6640,2,0.005555555555555556
6641,7,0.027777777777777776
6642,1,0.005555555555555556
6643,2,0.022222222222222223
6644,5,0.03333333333333333
6645,6,0.03333333333333333
6646,6,0.005555555555555556
6647,2,0.016666666666666666
6648,1,0.005555555555555556
6649,1,0.011111111111111112
6650,1,0.17222222222222222
6651,3,0.07777777777777778
6652,1,0.016666666666666666
6653,4,0.016666666666666666
6654,1,0.005555555555555556
6655,6,0.022222222222222223
6656,10,0.044444444444444446
6657,19,0.005555555555555556
6658,1,0.016666666666666666
6659,5,0.10555555555555556
6660,3,0.10555555555555556
6661,1,0.016666666666666666
6662,1,0.011111111111111112
6663,2,0.027777777777777776
6664,8,0.027777777777777776
6665,1,0.06666666666666667
6666,1,0.07777777777777778
6667,1,0.011111111111111112
6668,6,0.016666666666666666
6669,1,0.005555555555555556
6670,1,0.011111111111111112
6671,5,0.044444444444444446
6672,1,0.005555555555555556
6673,2,0.022222222222222223
6674,1,0.005555555555555556
6675,2,0.016666666666666666
6676,6,0.011111111111111112
6677,1,0.044444444444444446
6678,3,0.005555555555555556
6679,3,0.005555555555555556
6680,1,0.005555555555555556
6681,3,0.044444444444444446
6682,6,0.03333333333333333
6683,5,0.044444444444444446
6684,2,0.022222222222222223
6685,6,0.08888888888888889
6686,4,0.16111111111111112
6687,4,0.005555555555555556
6688,1,0.005555555555555556
6689,1,0.05555555555555555
6690,2,0.011111111111111112
6691,1,0.016666666666666666
6692,5,0.011111111111111112
6693,1,0.005555555555555556
6694,5,0.005555555555555556
6695,1,0.09444444444444444
6696,1,0.005555555555555556
6697,10,0.05
6698,8,0.005555555555555556
6699,1,0.05
6700,5,0.011111111111111112
6701,5,0.03333333333333333
6702,1,0.005555555555555556
6703,6,0.011111111111111112
6704,2,0.05
6705,2,0.09444444444444444
6706,1,0.022222222222222223
6707,1,0.005555555555555556
6708,1,0.011111111111111112
6709,1,0.005555555555555556
6710,3,0.022222222222222223
6711,1,0.005555555555555556
6712,3,0.016666666666666666
6713,1,0.005555555555555556
6714,7,0.022222222222222223
6715,4,0.03333333333333333
6716,1,0.005555555555555556
6717,8,0.011111111111111112
6718,5,0.05555555555555555
6719,2,0.027777777777777776
6720,4,0.022222222222222223
6721,3,0.011111111111111112
6722,1,0.005555555555555556
6723,6,0.05
6724,1,0.011111111111111112
6725,4,0.005555555555555556
6726,1,0.022222222222222223
6727,5,0.5111111111111111
6728,10,0.06666666666666667
6729,1,0.011111111111111112
6730,1,0.005555555555555556
6731,1,0.005555555555555556
6732,1,0.005555555555555556
6733,7,0.05
6734,3,0.011111111111111112
6735,1,0.005555555555555556
6736,1,0.03888888888888889
6737,7,0.05
6738,5,0.03333333333333333
6739,1,0.005555555555555556
6740,3,0.06111111111111111
6741,5,0.022222222222222223
6742,4,0.011111111111111112
6743,7,0.03888888888888889
6744,6,0.06666666666666667
6745,9,0.011111111111111112
6746,1,0.005555555555555556
6747,3,0.005555555555555556
6748,5,0.016666666666666666
6749,10,0.005555555555555556
6750,4,0.022222222222222223
6751,5,0.016666666666666666
6752,1,0.011111111111111112
6753,8,0.022222222222222223
6754,5,0.022222222222222223
6755,3,0.011111111111111112
6756,5,0.005555555555555556
6757,1,0.005555555555555556
6758,8,0.016666666666666666
6759,21,0.06111111111111111
6760,4,0.016666666666666666
6761,1,0.005555555555555556
6762,1,0.011111111111111112
6763,2,0.005555555555555556
6764,1,0.005555555555555556
6765,1,0.022222222222222223
6766,1,0.005555555555555556
6767,3,0.027777777777777776
6768,1,0.005555555555555556
6769,5,0.022222222222222223
6770,1,0.011111111111111112
6771,1,0.016666666666666666
6772,5,0.005555555555555556
6773,5,0.005555555555555556
6774,1,0.03333333333333333
6775,1,0.005555555555555556
6776,1,0.027777777777777776
6777,1,0.005555555555555556
6778,3,0.03333333333333333
6779,4,0.016666666666666666
6780,8,0.011111111111111112
6781,2,0.011111111111111112
6782,4,0.044444444444444446
6783,1,0.005555555555555556
6784,1,0.027777777777777776
6785,1,0.005555555555555556
6786,4,0.022222222222222223
6787,3,0.005555555555555556
6788,8,0.005555555555555556
6789,8,0.005555555555555556
6790,1,0.011111111111111112
6791,3,0.027777777777777776
6792,6,0.044444444444444446
6793,12,0.35555555555555557
6794,10,0.011111111111111112
6795,4,0.016666666666666666
6796,4,0.011111111111111112
6797,18,0.21666666666666667
6798,2,0.2
6799,1,0.016666666666666666
6800,1,0.08333333333333333
6801,1,0.011111111111111112
6802,3,0.005555555555555556
6803,7,0.011111111111111112
6804,1,0.011111111111111112
6805,1,0.027777777777777776
6806,7,0.07777777777777778
6807,5,0.016666666666666666
6808,8,0.011111111111111112
6809,5,0.11666666666666667
6810,2,0.08888888888888889
6811,1,0.005555555555555556
6812,1,0.005555555555555556
6813,2,0.016666666666666666
6814,1,0.005555555555555556
6815,8,0.005555555555555556
6816,1,0.016666666666666666
6817,3,0.005555555555555556
6818,1,0.1
6819,3,0.022222222222222223
6820,4,0.005555555555555556
6821,1,0.03333333333333333
6822,1,0.005555555555555556
6823,5,0.011111111111111112
6824,5,0.005555555555555556
6825,1,0.03333333333333333
6826,6,0.005555555555555556
6827,3,0.005555555555555556
6828,1,0.011111111111111112
6829,1,0.016666666666666666
6830,1,0.022222222222222223
6831,5,0.022222222222222223
6832,5,0.03888888888888889
6833,3,0.016666666666666666
6834,5,0.005555555555555556
6835,2,0.005555555555555556
6836,3,0.016666666666666666
6837,7,0.016666666666666666
6838,9,0.044444444444444446
6839,1,0.07222222222222222
6840,1,0.011111111111111112
6841,2,0.011111111111111112
6842,1,0.005555555555555556
6843,1,0.011111111111111112
6844,7,0.005555555555555556
6845,3,0.005555555555555556
6846,1,0.005555555555555556
6847,1,0.005555555555555556
6848,18,1.1055555555555556
6849,2,0.005555555555555556
6850,1,0.06666666666666667
6851,6,0.011111111111111112
6852,3,0.005555555555555556
6853,9,0.027777777777777776
6854,8,0.016666666666666666
6855,1,0.005555555555555556
6856,1,0.044444444444444446
6857,4,0.05555555555555555
6858,5,0.027777777777777776
6859,3,0.005555555555555556
6860,2,0.011111111111111112
6861,4,0.027777777777777776
6862,9,0.05
6863,4,0.005555555555555556
6864,6,0.03333333333333333
6865,1,0.011111111111111112
6866,1,0.005555555555555556
6867,7,0.022222222222222223
6868,1,0.011111111111111112
6869,4,0.011111111111111112
6870,8,0.011111111111111112
6871,3,0.027777777777777776
6872,1,0.005555555555555556
6873,6,0.005555555555555556
6874,1,0.011111111111111112
6875,10,0.03888888888888889
6876,7,0.044444444444444446
6877,1,0.027777777777777776
6878,1,0.011111111111111112
6879,1,0.016666666666666666
6880,3,0.005555555555555556
6881,5,0.31666666666666665
6882,4,0.005555555555555556
6883,8,0.005555555555555556
6884,12,0.005555555555555556
6885,2,0.016666666666666666
6886,1,0.08333333333333333
6887,1,0.06111111111111111
6888,1,0.005555555555555556
6889,6,0.044444444444444446
6890,4,0.016666666666666666
6891,1,0.37777777777777777
6892,4,0.005555555555555556
6893,1,0.011111111111111112
6894,8,0.016666666666666666
6895,6,0.011111111111111112
6896,1,0.005555555555555556
6897,1,0.08333333333333333
6898,3,0.05555555555555555
6899,2,0.011111111111111112
6900,7,0.005555555555555556
6901,1,0.011111111111111112
6902,9,0.05
6903,3,0.03888888888888889
6904,1,0.022222222222222223
6905,7,0.011111111111111112
6906,14,0.005555555555555556
6907,4,0.03888888888888889
6908,1,0.005555555555555556
6909,10,0.011111111111111112
6910,8,0.07777777777777778
6911,2,0.011111111111111112
6912,5,0.03333333333333333
6913,6,0.09444444444444444
6914,1,0.011111111111111112
6915,3,0.027777777777777776
6916,7,0.011111111111111112
6917,7,0.011111111111111112
6918,7,0.06666666666666667
6919,2,0.016666666666666666
6920,2,0.005555555555555556
6921,4,0.022222222222222223
6922,4,0.022222222222222223
6923,4,0.016666666666666666
6924,1,0.005555555555555556
6925,2,0.044444444444444446
6926,1,0.005555555555555556
6927,1,0.005555555555555556
6928,17,0.027777777777777776
6929,1,0.005555555555555556
6930,16,0.005555555555555556
6931,2,0.03333333333333333
6932,2,0.011111111111111112
6933,1,0.016666666666666666
6934,3,0.044444444444444446
6935,5,0.022222222222222223
6936,2,0.011111111111111112
6937,2,0.022222222222222223
6938,1,0.005555555555555556
6939,5,0.03333333333333333
6940,6,0.005555555555555556
6941,3,0.05555555555555555
6942,12,0.011111111111111112
6943,2,0.005555555555555556
6944,1,0.027777777777777776
6945,1,0.07777777777777778
6946,7,0.022222222222222223
6947,2,0.022222222222222223
6948,5,0.03333333333333333
6949,6,0.027777777777777776
6950,2,0.016666666666666666
6951,4,0.08888888888888889
6952,1,0.027777777777777776
6953,2,0.005555555555555556
6954,1,0.03333333333333333
6955,1,0.005555555555555556
6956,1,0.011111111111111112
6957,1,0.011111111111111112
6958,7,0.005555555555555556
6959,5,0.05555555555555555
6960,2,0.005555555555555556
6961,5,0.022222222222222223
6962,3,0.016666666666666666
6963,8,0.08333333333333333
6964,4,0.011111111111111112
6965,1,0.011111111111111112
6966,11,0.044444444444444446
6967,6,0.06666666666666667
6968,1,0.05555555555555555
6969,1,0.005555555555555556
6970,4,0.005555555555555556
6971,1,0.011111111111111112
6972,1,0.005555555555555556
6973,1,0.005555555555555556
6974,2,0.022222222222222223
6975,1,0.005555555555555556
6976,6,0.011111111111111112
6977,10,0.005555555555555556
6978,4,0.05
6979,3,0.011111111111111112
6980,5,0.12222222222222222
6981,2,0.011111111111111112
6982,2,0.005555555555555556
6983,3,0.011111111111111112
6984,1,0.027777777777777776
6985,1,0.005555555555555556
6986,2,0.005555555555555556
6987,6,0.005555555555555556
6988,7,0.005555555555555556
6989,1,0.005555555555555556
6990,2,0.005555555555555556
6991,7,0.03888888888888889
6992,5,0.07777777777777778
6993,2,0.044444444444444446
6994,1,0.022222222222222223
6995,2,0.011111111111111112
6996,11,0.05
6997,2,0.011111111111111112
6998,8,0.022222222222222223
6999,2,0.005555555555555556
7000,4,0.022222222222222223
7001,3,0.011111111111111112
7002,3,0.005555555555555556
7003,2,0.005555555555555556
7004,3,0.03888888888888889
7005,7,0.07777777777777778
7006,5,0.05
7007,5,0.005555555555555556
7008,2,0.06111111111111111
7009,1,0.005555555555555556
7010,17,0.022222222222222223
7011,4,0.05555555555555555
7012,1,0.03333333333333333
7013,7,0.005555555555555556
7014,1,0.016666666666666666
7015,8,0.06111111111111111
7016,1,0.011111111111111112
7017,2,0.08888888888888889
7018,8,0.016666666666666666
7019,1,0.022222222222222223
7020,1,0.027777777777777776
7021,2,0.011111111111111112
7022,1,0.005555555555555556
7023,6,0.005555555555555556
7024,8,0.06666666666666667
7025,5,0.005555555555555556
7026,1,0.005555555555555556
7027,7,0.005555555555555556
7028,4,0.005555555555555556
7029,1,0.005555555555555556
7030,5,0.011111111111111112
7031,1,0.011111111111111112
7032,6,0.03888888888888889
7033,1,0.005555555555555556
7034,2,0.03333333333333333
7035,2,0.005555555555555556
7036,1,0.011111111111111112
7037,6,0.016666666666666666
7038,7,0.1
7039,1,0.005555555555555556
7040,1,0.17777777777777778
7041,6,0.016666666666666666
7042,6,0.016666666666666666
7043,2,0.05555555555555555
7044,12,0.03888888888888889
7045,1,0.011111111111111112
7046,1,0.005555555555555556
7047,1,0.011111111111111112
7048,8,0.03333333333333333
7049,1,0.03888888888888889
7050,7,0.03888888888888889
7051,10,0.005555555555555556
7052,7,0.19444444444444445
7053,9,0.12222222222222222
7054,1,0.005555555555555556
7055,1,0.005555555555555556
7056,5,0.027777777777777776
7057,6,0.03333333333333333
7058,2,0.027777777777777776
7059,12,0.022222222222222223
7060,1,0.005555555555555556
7061,4,0.08333333333333333
7062,12,0.08333333333333333
7063,2,0.15555555555555556
7064,3,0.09444444444444444
7065,2,0.044444444444444446
7066,6,0.12222222222222222
7067,4,0.022222222222222223
7068,8,0.016666666666666666
7069,1,0.016666666666666666
7070,1,0.005555555555555556
7071,5,0.005555555555555556
7072,2,0.022222222222222223
7073,1,0.011111111111111112
7074,6,0.15555555555555556
7075,5,0.13333333333333333
7076,1,0.011111111111111112
7077,1,0.027777777777777776
7078,6,0.005555555555555556
7079,5,0.005555555555555556
7080,13,0.10555555555555556
7081,1,0.005555555555555556
7082,4,0.05
7083,5,0.011111111111111112
7084,2,0.005555555555555556
7085,7,0.07222222222222222
7086,2,0.044444444444444446
7087,4,0.005555555555555556
7088,11,0.07222222222222222
7089,5,0.005555555555555556
7090,4,0.05
7091,9,0.03333333333333333
7092,5,0.016666666666666666
7093,6,0.16111111111111112
7094,1,0.005555555555555556
7095,1,0.005555555555555556
7096,3,0.11666666666666667
7097,1,0.11666666666666667
7098,1,0.011111111111111112
7099,2,0.005555555555555556
7100,1,0.005555555555555556
7101,1,0.03333333333333333
7102,1,0.005555555555555556
7103,6,0.005555555555555556
7104,2,0.005555555555555556
7105,9,0.016666666666666666
7106,3,0.07777777777777778
7107,5,0.011111111111111112
7108,6,0.03333333333333333
7109,13,0.07777777777777778
7110,1,0.34444444444444444
7111,1,0.005555555555555556
7112,11,0.06111111111111111
7113,1,0.005555555555555556
7114,2,0.011111111111111112
7115,1,0.03888888888888889
7116,8,0.005555555555555556
7117,2,0.21666666666666667
7118,3,0.011111111111111112
7119,1,0.005555555555555556
7120,10,0.027777777777777776
7121,1,0.022222222222222223
7122,5,0.07222222222222222
7123,4,0.005555555555555556
7124,4,0.005555555555555556
7125,12,0.016666666666666666
7126,1,0.044444444444444446
7127,1,0.005555555555555556
7128,9,0.016666666666666666
7129,5,0.005555555555555556
7130,1,0.005555555555555556
7131,1,0.016666666666666666
7132,6,0.08333333333333333
7133,8,0.06666666666666667
7134,1,0.005555555555555556
7135,1,0.016666666666666666
7136,5,0.05
7137,7,0.06111111111111111
7138,1,0.005555555555555556
7139,4,0.03888888888888889
7140,1,0.005555555555555556
7141,6,0.022222222222222223
7142,8,0.005555555555555556
7143,19,0.11666666666666667
7144,4,0.005555555555555556
7145,1,0.09444444444444444
7146,5,0.005555555555555556
7147,3,0.005555555555555556
7148,1,0.005555555555555556
7149,1,0.05
7150,10,0.044444444444444446
7151,2,0.005555555555555556
7152,1,0.027777777777777776
7153,5,0.07222222222222222
7154,2,0.016666666666666666
7155,6,0.016666666666666666
7156,2,0.05555555555555555
7157,3,0.005555555555555556
7158,1,0.005555555555555556
7159,13,0.05
7160,1,0.005555555555555556
7161,1,0.027777777777777776
7162,2,0.005555555555555556
7163,1,0.005555555555555556
7164,3,0.005555555555555556
7165,5,0.005555555555555556
7166,4,0.022222222222222223
7167,1,0.011111111111111112
7168,7,0.09444444444444444
7169,7,0.022222222222222223
7170,5,0.005555555555555556
7171,5,0.016666666666666666
7172,1,0.005555555555555556
7173,4,0.13333333333333333
7174,11,0.07222222222222222
7175,1,0.005555555555555556
7176,8,0.10555555555555556
7177,4,0.05
7178,2,0.011111111111111112
7179,1,0.044444444444444446
7180,5,0.005555555555555556
7181,1,0.016666666666666666
7182,6,0.005555555555555556
7183,1,0.005555555555555556
7184,3,0.06111111111111111
7185,7,0.1
7186,1,0.03333333333333333
7187,6,0.022222222222222223
7188,4,0.005555555555555556
7189,3,0.17222222222222222
7190,1,0.022222222222222223
7191,7,0.016666666666666666
7192,3,0.11666666666666667
7193,2,0.08888888888888889
7194,7,0.011111111111111112
7195,2,0.005555555555555556
7196,4,0.016666666666666666
7197,5,0.027777777777777776
7198,6,0.011111111111111112
7199,5,0.011111111111111112
7200,3,0.011111111111111112
7201,1,0.005555555555555556
7202,8,0.005555555555555556
7203,4,0.016666666666666666
7204,2,0.005555555555555556
7205,3,0.011111111111111112
7206,2,0.005555555555555556
7207,6,0.005555555555555556
7208,6,0.011111111111111112
7209,21,0.12777777777777777
7210,10,0.1
7211,3,0.03333333333333333
7212,3,0.005555555555555556
7213,11,0.011111111111111112
7214,11,0.011111111111111112
7215,1,0.005555555555555556
7216,1,0.016666666666666666
7217,3,0.022222222222222223
7218,2,0.011111111111111112
7219,6,0.19444444444444445
7220,2,0.016666666666666666
7221,1,0.005555555555555556
7222,2,0.044444444444444446
7223,7,0.05
7224,2,0.027777777777777776
7225,1,0.005555555555555556
7226,4,0.022222222222222223
7227,1,0.011111111111111112
7228,9,0.011111111111111112
7229,16,0.10555555555555556
7230,18,0.03333333333333333
7231,5,0.011111111111111112
7232,1,0.011111111111111112
7233,1,0.005555555555555556
7234,1,0.005555555555555556
7235,4,0.05555555555555555
7236,2,0.016666666666666666
7237,3,0.005555555555555556
7238,10,0.011111111111111112
7239,5,0.016666666666666666
7240,6,0.05555555555555555
7241,5,0.03888888888888889
7242,1,0.005555555555555556
7243,5,0.016666666666666666
7244,3,0.03888888888888889
7245,1,0.005555555555555556
7246,10,0.06111111111111111
7247,11,0.06111111111111111
7248,1,0.005555555555555556
7249,13,0.12777777777777777
7250,3,0.005555555555555556
7251,5,0.005555555555555556
7252,3,0.05555555555555555
7253,4,0.005555555555555556
7254,6,0.022222222222222223
7255,1,0.07222222222222222
7256,1,0.016666666666666666
7257,1,0.022222222222222223
7258,4,0.016666666666666666
7259,1,0.005555555555555556
7260,5,0.011111111111111112
7261,1,0.016666666666666666
7262,4,0.044444444444444446
7263,4,0.005555555555555556
7264,4,0.005555555555555556
7265,18,0.07222222222222222
7266,6,0.011111111111111112
7267,1,0.027777777777777776
7268,2,0.027777777777777776
7269,11,0.1388888888888889
7270,1,0.027777777777777776
7271,3,0.06111111111111111
7272,2,0.005555555555555556
7273,4,0.011111111111111112
7274,8,0.022222222222222223
7275,1,0.005555555555555556
7276,1,0.044444444444444446
7277,1,0.011111111111111112
7278,1,0.022222222222222223
7279,2,0.1111111111111111
7280,2,0.005555555555555556
7281,4,0.016666666666666666
7282,1,0.016666666666666666
7283,1,0.005555555555555556
7284,1,0.06666666666666667
7285,1,0.044444444444444446
7286,2,0.016666666666666666
7287,1,0.05
7288,3,0.03333333333333333
7289,3,0.011111111111111112
7290,3,0.005555555555555556
7291,8,0.016666666666666666
7292,1,0.03888888888888889
7293,10,0.08333333333333333
7294,6,0.03888888888888889
7295,1,0.005555555555555556
7296,9,0.016666666666666666
7297,1,0.005555555555555556
7298,12,0.03333333333333333
7299,2,0.03333333333333333
7300,1,0.005555555555555556
7301,8,0.022222222222222223
7302,1,0.011111111111111112
7303,5,0.016666666666666666
7304,2,0.022222222222222223
7305,3,0.011111111111111112
7306,1,0.005555555555555556
7307,5,0.005555555555555556
7308,4,0.044444444444444446
7309,6,0.005555555555555556
7310,5,0.022222222222222223
7311,5,0.05555555555555555
7312,1,0.044444444444444446
7313,9,0.03333333333333333
7314,20,0.03333333333333333
7315,1,0.005555555555555556
7316,1,0.05
7317,3,0.005555555555555556
7318,8,0.016666666666666666
7319,3,0.005555555555555556
7320,13,0.06111111111111111
7321,2,0.016666666666666666
7322,1,0.005555555555555556
7323,1,0.1111111111111111
7324,3,0.09444444444444444
7325,8,0.005555555555555556
7326,1,0.03888888888888889
7327,4,0.005555555555555556
7328,2,0.022222222222222223
7329,1,0.011111111111111112
7330,2,0.005555555555555556
7331,5,0.044444444444444446
7332,3,0.005555555555555556
7333,8,0.016666666666666666
7334,13,0.03333333333333333
7335,1,0.016666666666666666
7336,1,0.005555555555555556
7337,5,0.2777777777777778
7338,1,0.005555555555555556
7339,13,0.06666666666666667
7340,3,0.016666666666666666
7341,1,0.016666666666666666
7342,2,0.027777777777777776
7343,7,0.027777777777777776
7344,1,0.022222222222222223
7345,2,0.005555555555555556
7346,26,0.07777777777777778
7347,4,0.12222222222222222
7348,1,0.005555555555555556
7349,4,0.022222222222222223
7350,1,0.005555555555555556
7351,1,0.005555555555555556
7352,4,0.027777777777777776
7353,1,0.005555555555555556
7354,8,0.011111111111111112
7355,10,0.06111111111111111
7356,19,0.011111111111111112
7357,1,0.011111111111111112
7358,1,0.011111111111111112
7359,4,0.011111111111111112
7360,6,0.19444444444444445
7361,1,0.03333333333333333
7362,1,0.011111111111111112
7363,5,0.011111111111111112
7364,4,0.03888888888888889
7365,1,0.005555555555555556
7366,2,0.016666666666666666
7367,5,0.044444444444444446
7368,4,0.07777777777777778
7369,4,0.005555555555555556
7370,1,0.016666666666666666
7371,7,0.044444444444444446
7372,3,0.03333333333333333
7373,2,0.011111111111111112
7374,3,0.005555555555555556
7375,7,0.011111111111111112
7376,4,0.005555555555555556
7377,2,0.005555555555555556
7378,7,0.027777777777777776
7379,1,0.005555555555555556
7380,7,0.16111111111111112
7381,5,0.044444444444444446
7382,2,0.03333333333333333
7383,1,0.011111111111111112
7384,7,0.027777777777777776
7385,6,0.005555555555555556
7386,1,0.005555555555555556
7387,1,0.027777777777777776
7388,1,0.08888888888888889
7389,1,0.016666666666666666
7390,4,0.011111111111111112
7391,4,0.06111111111111111
7392,4,0.005555555555555556
7393,1,0.05
7394,10,0.11666666666666667
7395,5,0.005555555555555556
7396,3,0.005555555555555556
7397,3,0.016666666666666666
7398,3,0.011111111111111112
7399,1,0.005555555555555556
7400,4,0.022222222222222223
7401,2,0.011111111111111112
7402,2,0.016666666666666666
7403,5,0.1111111111111111
7404,9,0.09444444444444444
7405,1,0.005555555555555556
7406,3,0.016666666666666666
7407,1,0.005555555555555556
7408,13,0.016666666666666666
7409,2,0.005555555555555556
7410,1,0.005555555555555556
7411,1,0.005555555555555556
7412,6,0.027777777777777776
7413,3,0.022222222222222223
7414,1,0.016666666666666666
7415,1,0.011111111111111112
7416,1,0.03333333333333333
7417,1,0.005555555555555556
7418,1,0.1
7419,1,0.005555555555555556
7420,1,0.05
7421,4,0.07777777777777778
7422,3,0.005555555555555556
7423,2,0.027777777777777776
7424,1,0.03888888888888889
7425,4,0.016666666666666666
7426,3,0.005555555555555556
7427,4,0.016666666666666666
7428,5,0.027777777777777776
7429,2,0.005555555555555556
7430,4,0.12222222222222222
7431,9,0.005555555555555556
7432,7,0.022222222222222223
7433,9,0.022222222222222223
7434,6,0.027777777777777776
7435,8,0.06666666666666667
7436,1,0.022222222222222223
7437,9,0.016666666666666666
7438,8,0.011111111111111112
7439,7,0.016666666666666666
7440,7,0.005555555555555556
7441,1,0.005555555555555556
7442,5,0.10555555555555556
7443,5,0.17222222222222222
7444,4,0.16111111111111112
7445,1,0.005555555555555556
7446,5,0.016666666666666666
7447,1,0.016666666666666666
7448,4,0.005555555555555556
7449,2,0.06666666666666667
7450,1,0.005555555555555556
7451,1,0.011111111111111112
7452,13,0.016666666666666666
7453,5,0.09444444444444444
7454,5,0.022222222222222223
7455,2,0.05555555555555555
7456,5,0.044444444444444446
7457,4,0.005555555555555556
7458,1,0.005555555555555556
7459,8,0.022222222222222223
7460,1,0.03888888888888889
7461,6,0.20555555555555555
7462,1,0.005555555555555556
7463,1,0.022222222222222223
7464,1,0.022222222222222223
7465,4,0.016666666666666666
7466,1,0.011111111111111112
7467,1,0.005555555555555556
7468,16,0.16666666666666666
7469,7,0.005555555555555556
7470,9,0.044444444444444446
7471,6,0.022222222222222223
7472,14,0.18888888888888888
7473,1,0.005555555555555556
7474,14,0.15555555555555556
7475,9,0.07222222222222222
7476,12,0.06666666666666667
7477,1,0.005555555555555556
7478,2,0.005555555555555556
7479,1,0.005555555555555556
7480,1,0.022222222222222223
7481,1,0.03333333333333333
7482,1,0.05555555555555555
7483,1,0.016666666666666666
7484,9,0.011111111111111112
7485,13,0.03333333333333333
7486,1,0.005555555555555556
7487,2,0.03888888888888889
7488,1,0.005555555555555556
7489,1,0.005555555555555556
7490,1,0.027777777777777776
7491,5,0.005555555555555556
7492,1,0.011111111111111112
7493,6,0.027777777777777776
7494,6,0.022222222222222223
7495,5,0.005555555555555556
7496,2,0.022222222222222223
7497,16,0.022222222222222223
7498,3,0.022222222222222223
7499,2,0.011111111111111112
7500,2,0.005555555555555556
7501,2,0.044444444444444446
7502,1,0.011111111111111112
7503,1,0.005555555555555556
7504,4,0.03333333333333333
7505,9,0.027777777777777776
7506,2,0.005555555555555556
7507,12,0.011111111111111112
7508,18,0.08888888888888889
7509,2,0.005555555555555556
7510,1,0.005555555555555556
7511,4,0.005555555555555556
7512,6,0.005555555555555556
7513,1,0.005555555555555556
7514,2,0.016666666666666666
7515,4,0.03333333333333333
7516,5,0.03333333333333333
7517,1,0.14444444444444443
7518,6,0.011111111111111112
7519,3,0.011111111111111112
7520,15,0.011111111111111112
7521,5,0.016666666666666666
7522,2,0.011111111111111112
7523,5,0.03333333333333333
7524,1,0.011111111111111112
7525,8,0.005555555555555556
7526,1,0.044444444444444446
7527,6,0.15555555555555556
7528,2,0.005555555555555556
7529,5,0.011111111111111112
7530,4,0.03888888888888889
7531,3,0.016666666666666666
7532,4,0.05
7533,6,0.005555555555555556
7534,17,0.027777777777777776
7535,1,0.005555555555555556
7536,3,0.022222222222222223
7537,9,0.005555555555555556
7538,7,0.03333333333333333
7539,10,0.05
7540,6,0.005555555555555556
